base_demand_MW,ev_demand_MW,total_demand_MW
15828.110108357614,570,16398.110108357614
13206.843610581867,560,13766.843610581867
13099.166010022767,545,13644.166010022767
13040.6378866812,460,13500.6378866812
13265.511147615958,460,13725.511147615958
13998.744137118263,615,14613.744137118263
15482.306745268874,1020,16502.306745268874
15696.27396006595,1180,16876.273960065948
16927.4250026063,1260,18187.4250026063
19503.832069511554,1400,20903.832069511554
20141.92854017752,1530,21671.92854017752
20198.241420948973,1520,21718.241420948973
20640.24433227952,1500,22140.24433227952
20640.24433227952,1490,22130.24433227952
20617.390737712976,1270,21887.390737712976
20545.734149958836,660,21205.734149958836
20508.59065190895,625,21133.59065190895
20332.36559395906,750,21082.36559395906
20368.984240460628,785,21153.984240460628
22630.606465762266,785,23415.606465762266
22756.474477893236,775,23531.474477893236
22286.847153430033,805,23091.847153430033
20649.17295920491,730,21379.17295920491
17626.587745898243,620,18246.587745898243
16195.07975029313,570,16765.07975029313
13933.632817207828,560,14493.632817207828
13529.29928057616,545,14074.29928057616
12948.332695923837,460,13408.332695923837
12996.302282258348,460,13456.302282258348
13811.617133433412,615,14426.617133433412
15175.476684944353,1020,16195.476684944353
15227.989517493941,1180,16407.98951749394
16303.671740659056,1260,17563.671740659054
17584.509413173408,1400,18984.509413173408
18538.22618249744,1530,20068.22618249744
18881.639010799725,1520,20401.639010799725
18976.80730775715,1500,20476.80730775715
19210.934152532955,1490,20700.934152532955
19202.501674336836,1270,20472.501674336836
19812.664151464698,660,20472.664151464698
19689.72382687665,625,20314.72382687665
18896.874057110304,750,19646.874057110304
18848.025959492777,785,19633.025959492777
20856.21049340317,785,21641.21049340317
20984.08360246481,775,21759.08360246481
20567.16285457977,805,21372.16285457977
19256.19029736672,730,19986.19029736672
17343.479540416483,620,17963.479540416483
15421.638211706844,570,15991.638211706844
13766.46349866768,560,14326.46349866768
13362.129962036011,545,13907.129962036011
12948.332695923837,460,13408.332695923837
12996.302282258348,460,13456.302282258348
13840.337379193299,615,14455.337379193299
15204.196930704244,1020,16224.196930704244
15276.4091230271,1180,16456.4091230271
16352.091346192215,1260,17612.091346192217
17832.444364112813,1400,19232.444364112813
18638.2473060754,1530,20168.2473060754
18971.931928921666,1520,20491.931928921666
19555.283922857034,1500,21055.283922857034
20101.843003175178,1490,21591.843003175178
20078.98940860864,1270,21348.98940860864
20207.76665647029,660,20867.76665647029
20112.73572300402,625,20737.73572300402
19027.990584724394,750,19777.990584724394
18940.836524885523,785,19725.836524885523
20899.30982640559,785,21684.30982640559
21027.182935467226,775,21802.182935467226
20549.469616837843,805,21354.469616837843
19256.19029736672,730,19986.19029736672
17195.56468795436,620,17815.56468795436
15421.638211706844,570,15991.638211706844
13317.952223117922,560,13877.952223117922
13050.918621403902,545,13595.918621403902
12948.332695923837,460,13408.332695923837
12996.302282258348,460,13456.302282258348
13883.583301592995,615,14498.583301592995
15247.44285310394,1020,16267.44285310394
15322.902564381979,1180,16502.902564381977
16374.868058207736,1260,17634.868058207736
18054.667739789,1400,19454.667739789
18815.05257101034,1530,20345.05257101034
19215.786979153487,1520,20735.786979153487
19864.300522932637,1500,21364.300522932637
20101.843003175178,1490,21591.843003175178
20078.98940860864,1270,21348.98940860864
20016.36395784791,660,20676.36395784791
19689.72382687665,625,20314.72382687665
18896.874057110304,750,19646.874057110304
18848.025959492777,785,19633.025959492777
20856.21049340317,785,21641.21049340317
20984.08360246481,775,21759.08360246481
20401.555789476395,805,21206.555789476395
19108.27441980391,730,19838.27441980391
17195.56468795436,620,17815.56468795436
15421.638211706844,570,15991.638211706844
13182.3990597595,560,13742.3990597595
13050.918621403902,545,13595.918621403902
12919.61142506327,460,13379.61142506327
12996.302282258348,460,13456.302282258348
13840.337379193299,615,14455.337379193299
15204.196930704244,1020,16224.196930704244
15227.989517493941,1180,16407.98951749394
16303.671740659056,1260,17563.671740659054
17832.444364112813,1400,19232.444364112813
18894.702893869435,1530,20424.702893869435
19215.786979153487,1520,20735.786979153487
19151.78379307845,1500,20651.78379307845
19555.283922857034,1490,21045.283922857034
19706.54367883897,1270,20976.54367883897
19778.82147760537,660,20438.82147760537
18953.95371319061,625,19578.95371319061
18609.12009534544,750,19359.12009534544
18490.649209723484,785,19275.649209723484
20492.377659549373,785,21277.377659549373
20691.78639448486,775,21466.78639448486
20274.865646599825,805,21079.865646599825
18809.371463040134,730,19539.371463040134
16728.80764539599,620,17348.80764539599
14295.984380578606,570,14865.984380578606
12452.068130283118,560,13012.068130283118
12117.770497230034,545,12662.770497230034
12493.200295080042,460,12953.200295080042
12602.77843230041,460,13062.77843230041
13320.560079248597,615,13935.560079248597
15070.177317963546,1020,16090.177317963546
15093.969904753247,1180,16273.969904753247
16134.940168682135,1260,17394.940168682137
17584.509413173408,1400,18984.509413173408
18538.22618249744,1530,20068.22618249744
18881.639010799725,1520,20401.639010799725
19225.355268903382,1500,20725.355268903382
19291.757190570308,1490,20781.757190570308
19202.501674336836,1270,20472.501674336836
19125.455107205693,660,19785.455107205693
18953.95371319061,625,19578.95371319061
18703.99111310558,750,19453.99111310558
18690.873924800497,785,19475.873924800497
20692.60032442502,785,21477.60032442502
20725.606516129228,775,21500.606516129228
20126.090734666934,805,20931.090734666934
18243.431829260287,730,18973.431829260287
16425.7222778566,620,17045.7222778566
14174.594008219168,570,14744.594008219168
12725.914551118392,560,13285.914551118392
12588.508005729995,545,13133.508005729995
12934.436431101729,460,13394.436431101729
13118.864344695361,460,13578.864344695361
13977.018153300047,615,14592.018153300047
15541.093193981877,1020,16561.093193981877
15466.501742980054,1180,16646.501742980054
16595.510728634905,1260,17855.510728634905
18592.111624857942,1400,19992.111624857942
19438.034957245993,1530,20968.034957245993
19906.333751227536,1520,21426.333751227536
20115.77617162178,1500,21615.77617162178
20344.283414468195,1490,21834.283414468195
20341.150706789205,1270,21611.150706789205
20486.196302447177,660,21146.196302447177
20363.25597785913,625,20988.25597785913
20057.318780227146,750,20807.318780227146
20094.435625659356,785,20879.435625659356
22649.861956940968,785,23434.861956940968
22771.410194805165,775,23546.410194805165
22217.22026502289,805,23022.22026502289
20105.998761333103,730,20835.998761333103
16774.81723922977,620,17394.81723922977
15034.420781134102,570,15604.420781134102
12738.531490291489,560,13298.531490291489
12615.0160842218,545,13160.0160842218
12960.944509593537,460,13420.944509593537
13145.372423187166,460,13605.372423187166
13998.744137118263,615,14613.744137118263
15482.306745268874,1020,16502.306745268874
15449.880760549717,1180,16629.880760549717
16900.620670017885,1260,18160.620670017885
19406.662776026187,1400,20806.662776026187
20110.77983090601,1530,21640.77983090601
20142.352931859165,1520,21662.352931859165
20091.591996372208,1500,21591.591996372208
20055.861087059762,1490,21545.861087059762
20033.00749249322,1270,21303.00749249322
19956.122891269566,660,20616.122891269566
19956.122891269566,625,20581.122891269566
19356.40413987257,750,20106.40413987257
19931.442567290735,785,20716.442567290735
22624.94585980566,785,23409.94585980566
22578.328381268468,775,23353.328381268468
21806.476773837327,805,22611.476773837327
20051.895997628377,730,20781.895997628377
16720.71447552505,620,17340.71447552505
14764.854155639061,570,15334.854155639061
12452.068130283118,560,13012.068130283118
12117.770497230034,545,12662.770497230034
12493.200295080042,460,12953.200295080042
12602.77843230041,460,13062.77843230041
13322.507770541162,615,13937.507770541162
15115.254070178256,1020,16135.254070178256
15093.969904753247,1180,16273.969904753247
16134.940168682135,1260,17394.940168682137
17594.553349638965,1400,18994.553349638965
18400.352191198825,1530,19930.352191198825
18735.72412976486,1520,20255.72412976486
18976.80730775715,1500,20476.80730775715
19113.46963005166,1490,20603.46963005166
19090.61603548511,1270,20360.61603548511
19104.044854397005,660,19764.044854397005
19066.848051111745,625,19691.848051111745
19007.697691657235,750,19757.697691657235
18970.863774012792,785,19755.863774012792
20899.30982640559,785,21684.30982640559
21027.182935467226,775,21802.182935467226
20401.555789476395,805,21206.555789476395
19110.275416331853,730,19840.275416331853
16953.500488611022,620,17573.500488611022
14923.071269938177,570,15493.071269938177
12460.122346328213,560,13020.122346328213
12162.474112797114,545,12707.474112797114
12537.903910647121,460,12997.903910647121
12602.77843230041,460,13062.77843230041
13320.560079248597,615,13935.560079248597
15070.177317963546,1020,16090.177317963546
15093.969904753247,1180,16273.969904753247
16242.41582440721,1260,17502.41582440721
17775.364708032503,1400,19175.364708032503
18581.16764999509,1530,20111.16764999509
18982.554022170905,1520,20502.554022170905
19898.143196791963,1500,21398.143196791963
20101.843003175178,1490,21591.843003175178
20078.98940860864,1270,21348.98940860864
20207.76665647029,660,20867.76665647029
20228.87142927625,625,20853.87142927625
19035.957667211664,750,19785.957667211664
19022.840478906583,785,19807.840478906583
20917.919504155707,785,21702.919504155707
21017.4547300112,775,21792.4547300112
20549.469616837843,805,21354.469616837843
19108.27441980391,730,19838.27441980391
17195.56468795436,620,17815.56468795436
15048.507714682744,570,15618.507714682744
12690.86430865767,560,13250.86430865767
12469.9458861475,545,13014.9458861475
12537.903910647121,460,12997.903910647121
12602.77843230041,460,13062.77843230041
13320.560079248597,615,13935.560079248597
15070.177317963546,1020,16090.177317963546
15093.969904753247,1180,16273.969904753247
16134.940168682135,1260,17394.940168682137
17331.5904227264,1400,18731.5904227264
18233.980400987944,1530,19763.980400987944
18607.030940158988,1520,20127.030940158988
18724.84371114419,1500,20224.84371114419
18726.844707672124,1490,20216.844707672124
18703.99111310558,1270,19973.99111310558
18701.99011657764,660,19361.99011657764
18703.99111310558,625,19328.99111310558
18575.297923499707,750,19325.297923499707
18490.649209723484,785,19275.649209723484
20563.913285423234,785,21348.913285423234
20691.78639448486,775,21466.78639448486
20274.865646599825,805,21079.865646599825
18276.378565125044,730,19006.378565125044
16425.7222778566,620,17045.7222778566
14191.25804487808,570,14761.25804487808
12402.801791588035,560,12962.801791588035
12091.26241873823,545,12636.26241873823
12495.147986372602,460,12955.147986372602
12576.270353808606,460,13036.270353808606
13320.560079248597,615,13935.560079248597
15086.798300393883,1020,16106.798300393883
15093.969904753247,1180,16273.969904753247
15882.468122131733,1260,17142.468122131733
17546.21575216023,1400,18946.21575216023
18400.352191198825,1530,19930.352191198825
18735.72412976486,1520,20255.72412976486
18919.727651676843,1500,20419.727651676843
18976.80730775715,1490,20466.80730775715
19090.61603548511,1270,20360.61603548511
19413.52890038282,660,20073.52890038282
19018.248027858852,625,19643.248027858852
18983.980962317877,750,19733.980962317877
18940.836524885523,785,19725.836524885523
20899.30982640559,785,21684.30982640559
21028.076823260446,775,21803.076823260446
20401.555789476395,805,21206.555789476395
19110.275416331853,730,19840.275416331853
16953.500488611022,620,17573.500488611022
15016.565577484682,570,15586.565577484682
12509.877658047795,560,13069.877658047795
12250.195053312187,545,12795.195053312187
12537.903910647121,460,12997.903910647121
12602.77843230041,460,13062.77843230041
13320.560079248597,615,13935.560079248597
15070.177317963546,1020,16090.177317963546
15093.969904753247,1180,16273.969904753247
16134.940168682135,1260,17394.940168682137
17592.552353111016,1400,18992.552353111016
18390.308254733278,1530,19920.308254733278
18733.72313323692,1520,20253.72313323692
18872.75958870699,1500,20372.75958870699
18919.727651676843,1490,20409.727651676843
18896.874057110304,1270,20166.874057110304
18849.905994140445,660,19509.905994140445
18701.99011657764,625,19326.99011657764
18701.99011657764,750,19451.99011657764
18688.872928272554,785,19473.872928272554
20692.60032442502,785,21477.60032442502
20820.47343348665,775,21595.47343348665
20274.865646599825,805,21079.865646599825
18885.58154801615,730,19615.58154801615
16728.80764539599,620,17348.80764539599
14295.984380578606,570,14865.984380578606
12775.180889813477,560,13335.180889813477
12615.0160842218,545,13160.0160842218
12960.944509593537,460,13420.944509593537
13118.864344695361,460,13578.864344695361
13998.744137118263,615,14613.744137118263
15498.927727699214,1020,16518.927727699214
